week,geohash7,kecamatan,kabupaten,region,kab_type,six_cities,CityType,avg_rsrp,total_call_count,total_tiles,bad_tiles_rsrp,total_payload_covmo_kB,bad_rsrp_tile_payload_covmo_kB,total_subscriber_count,bad_rsrp_tile_subscriber_count,koeff,total_payload_covmo_MB,bad_rsrp_tile_payload_covmo_MB,total_payload_covmo_normalize_MB,bad_rsrp_tile_payload_covmo_normalize_MB,thd_subs,thd_luas,luas_m2,bad_tile_abv_thd,subs_abv_thd,luas_abv_thd,bad_tiles_n_subs_abv_thd,bad_tiles_n_subs_n_luas_abv_thd,bad_grid,more_than_3_wks,cluster_member,cluster_member_reg,forming_cluster,cluster_id,red_cov,latitude_geohash7,longitude_geohash7,nearest_site_1,latitude_site_1,longitude_site_1,ant_height_site_1,nearest_site_2,latitude_site_2,longitude_site_2,ant_height_site_2,nearest_site_3,latitude_site_3,longitude_site_3,ant_height_site_3,distance_to_site_1,bearing_to_site_1,distance_to_site_2,bearing_to_site_2,distance_to_site_3,bearing_to_site_3,lowest_band_1,lowest_band_2,lowest_band_3,delta_1,azimuth_1,lac_enodeb_1,ci_1,sector_1,delta_2,azimuth_2,lac_enodeb_2,ci_2,sector_2,delta_3,azimuth_3,lac_enodeb_3,ci_3,sector_3,elev_geohash7,elev_site_1,elev_site_2,elev_site_3,total_height_site_1,total_height_site_2,total_height_site_3,max_intermediate_elev_site_1,max_intermediate_elev_site_2,max_intermediate_elev_site_3,site_higher_1,site_higher_2,site_higher_3,site_higher_than_max_intermediate_1,site_higher_than_max_intermediate_2,site_higher_than_max_intermediate_3,no_blocking_1,no_blocking_2,no_blocking_3,clutter,distance_thd_1,distance_thd_2,distance_thd_3,Distance Thd L900,index_SD_1,index_bw_1,distance_cat_1,score_1,index_SD_2,index_bw_2,distance_cat_2,score_2,index_SD_3,index_bw_3,distance_cat_3,score_3,rank_1,rank_2,rank_3,solution_1,solution_2,solution_3,best serving no,solution rank1,rank1 site,rank1 CI,Solution Priority,Priority No.,prio_site,prio_EnodeB,prio_CI,prio_sector,red_cov_category
202624,qqwxuh2,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.902,5093.29,16,4,15666064,5157356,2700,2291.38,0.895055,4034.93,10294.24,18465.2,10654.51,3000,8000,11559.12,1,0,1,1,0,0,0,,,,202624_307,1,-7.0893061,110.4119039,SMG012,-7.0946,110.41698,50,SMG425,-7.07569,110.40596,30,SMG664,-7.08039,110.39236,50,1032.47,269.18,1477.71,218.07,624.25,149.7,LTE2100,LTE1800,LTE900,68.81,280,196545,31,1,47.77,240,195159,31,1,6.5,49.74,196035,12,3,0,0,0,0,40,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.27,2.71,more than thd,2.42,3.92,0.64,more than thd,3.5,1.28,0.88,half_thd to thd,3.56,1,2,3,f. New Infra,not BS,f. New Infra,3,a. Optimization,SMG012,32,f. New Infra,2,SMG012,195521,11,3,RED OPTIM
202624,qqwx62e,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-97.142,2296.9,16,9,12654572,1356371,615,546.68,0.895055,17084.12,9930.27,10804.43,7845.18,3000,8000,5249.16,1,0,1,0,0,0,0,,,,202624_307,1,-7.0893078,110.4132894,UNR716,-7.09113,110.41867,40,SMG047,-7.08133,110.42764,50,SMG505,-7.08347,110.4101,70,1490.36,152.69,950.22,136.54,2239.24,82.68,LTE1800,LTE1800,LTE900,25.53,325,196567,11,1,73.04,280,196259,11,1,19.34,9.98,195068,22,3,0,0,0,0,30,40,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.01,1.48,0 to half_thd,4.89,4.88,0.93,half_thd to thd,2.55,5.58,3.5,more than thd,4.19,1,2,3,d. Add Sector,f. New Infra,f. New Infra,1,not BS,UNR716,31,f. New Infra,2,UNR716,195615,21,1,RED OPTIM
202624,qqwxjkr,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.342,15066.58,16,10,1983538,9445270,4110,565.15,0.895055,10346.3,6253.45,10618.64,4665.92,3000,8000,3862.18,1,1,0,1,1,0,0,,,,,0,-7.0893096,110.4146748,SMG622,-7.08538,110.41284,15,SMG664,-7.09531,110.40519,40,SMG536,-7.08779,110.40431,50,454.22,242.52,1757.82,217.05,788.7,314.5,LTE900,LTE900,LTE1800,19.59,120,195620,11,1,84.41,40,196529,22,1,62.91,63.64,195812,12,3,0,0,0,0,50,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.33,3.93,half_thd to thd,2.68,3.56,3.03,0 to half_thd,5.11,4.61,4.59,half_thd to thd,5.61,1,2,3,d. Add Sector,a. Optimization,f. New Infra,1,not BS,SMG622,12,not BS,1,SMG622,195033,21,3,BAD NON POTENTIAL
202624,qqwxxke,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.526,8204.65,16,11,21585551,995360,2063,1030.35,0.895055,13122.41,12587.64,1523.64,9817.41,3000,8000,775.29,1,0,1,0,0,0,0,,,,,0,-7.0893113,110.4160602,SMG554,-7.07998,110.41889,15,SMG425,-7.08959,110.40611,30,UNR728,-7.07751,110.40283,70,1122.42,164.16,1130.14,21.76,2333.8,229.58,LTE2100,LTE1800,LTE1800,2.4,200,196129,22,1,2.49,180,196097,21,1,45.7,63.11,195881,12,1,0,0,0,0,30,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.96,3.21,half_thd to thd,2.7,2.98,2.3,half_thd to thd,3.57,2.22,4.21,half_thd to thd,4.58,1,2,3,f. New Infra,not BS,not BS,1,a. Optimization,SMG554,22,a. Optimization,3,SMG554,195974,11,3,BAD NON POTENTIAL
202624,qqwx05g,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-93.718,11728.22,16,5,10602355,272699,831,677.96,0.895055,24038.66,8809.67,15055.0,8554.84,3000,8000,6004.53,1,0,1,0,0,1,1,,,,202624_307,1,-7.0893131,110.4174456,SMG047,-7.08129,110.42129,50,SMG302,-7.08731,110.41058,30,SMG296,-7.07235,110.42482,15,528.5,180.29,1223.15,350.76,1816.22,19.33,LTE1800,LTE900,LTE900,31.31,240,196955,31,2,87.23,240,195060,32,2,70.74,41.1,195467,21,3,0,0,0,0,70,70,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.4,4.0,0 to half_thd,4.97,2.48,1.55,0 to half_thd,1.87,1.77,4.3,more than thd,2.19,1,2,3,not BS,a. Optimization,f. New Infra,1,f. New Infra,SMG047,11,a. Optimization,2,SMG047,195737,21,1,RED OPTIM
202624,qqwx45f,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-111.591,3318.74,16,5,9073423,5062144,812,468.96,0.895055,6746.75,2197.56,3377.46,3317.33,3000,8000,4531.3,1,0,1,1,0,1,0,,,,202624_307,1,-7.0893148,110.418831,SMG536,-7.09348,110.41659,50,SMG664,-7.10177,110.43087,15,SMG012,-7.07311,110.43796,30,922.15,109.68,588.29,341.58,1261.46,119.6,LTE2100,LTE1800,LTE1800,40.18,170,196670,32,3,13.12,240,196235,32,1,43.63,16.81,195815,21,2,0,0,0,0,70,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.88,4.92,half_thd to thd,3.14,5.66,1.28,more than thd,2.31,4.84,0.26,more than thd,3.58,1,2,3,a. Optimization,a. Optimization,f. New Infra,3,f. New Infra,SMG536,22,not BS,2,SMG536,195285,32,2,RED OPTIM
202624,qqwx7pq,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-112.559,34676.38,16,12,21693655,11376092,3975,2249.04,0.895055,16186.25,14502.5,6658.67,9556.4,3000,8000,1633.87,1,0,1,0,0,1,1,,,,202624_307,1,-7.0893165,110.4202165,SMG748,-7.08528,110.42646,50,SMG047,-7.0865,110.43265,50,SMG653,-7.10494,110.41015,70,1047.34,248.56,582.78,54.27,1725.36,359.17,LTE1800,LTE900,LTE1800,38.02,30,195237,32,1,32.0,240,195932,12,3,43.98,43.38,195897,32,3,0,0,0,0,70,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.5,4.88,0 to half_thd,1.6,2.72,0.75,0 to half_thd,5.68,4.7,3.14,more than thd,2.22,1,2,3,not BS,a. Optimization,not BS,2,not BS,SMG748,12,f. New Infra,3,SMG748,196346,22,2,RED OPTIM
202624,qqwx0m6,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-102.168,24724.8,16,4,11724413,5915327,1735,559.84,0.895055,21145.67,9264.27,16282.22,8474.21,3000,8000,4496.8,1,0,0,1,0,0,1,,,,202624_307,1,-7.0893183,110.4216019,SMG067,-7.092,110.41554,15,SMG109,-7.1009,110.42672,30,SMG180,-7.08974,110.44024,40,573.1,249.64,960.69,183.9,1285.09,150.57,LTE900,LTE1800,LTE1800,17.53,280,196100,32,3,83.83,90,196136,12,2,26.71,17.65,196724,22,3,0,0,0,0,30,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.42,1.25,half_thd to thd,5.84,3.53,3.02,more than thd,3.71,4.55,2.72,0 to half_thd,1.87,1,2,3,f. New Infra,f. New Infra,f. New Infra,1,a. Optimization,SMG067,12,not BS,2,SMG067,195344,22,3,RED OPTIM
202624,qqwxrsj,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-96.1,9522.53,16,16,2968665,7376370,4499,3413.06,0.895055,21639.0,1769.62,16245.3,2524.86,3000,8000,11077.31,1,1,1,0,0,0,0,,,,202624_307,1,-7.08932,110.4229873,SMG653,-7.08839,110.43278,15,SMG047,-7.10125,110.43289,70,SMG950,-7.07927,110.4149,40,1499.07,191.62,1064.54,214.87,1197.15,60.62,LTE2100,LTE1800,LTE1800,51.97,200,196843,32,1,13.07,280,196881,11,2,78.17,12.29,196773,12,1,0,0,0,0,40,50,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.81,4.09,half_thd to thd,2.14,4.16,3.8,half_thd to thd,3.53,4.17,5.29,0 to half_thd,3.31,1,2,3,d. Add Sector,not BS,f. New Infra,2,a. Optimization,SMG653,21,not BS,1,SMG653,196779,32,1,RED OPTIM
202624,qqwxrfp,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-86.946,27889.59,16,4,21061098,13161487,3308,907.27,0.895055,20925.72,254.06,18591.48,1902.54,3000,8000,6874.95,1,1,0,0,1,0,1,,,,,0,-7.0893217,110.4243727,SMG789,-7.09395,110.43094,15,SMG296,-7.09419,110.42671,40,UNR728,-7.08668,110.42379,40,614.05,29.67,1460.34,239.22,596.82,233.61,LTE900,LTE1800,LTE1800,65.61,80,195879,32,1,63.63,0,195437,22,1,12.81,21.13,196392,22,1,0,0,0,0,30,50,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.94,2.59,0 to half_thd,3.65,2.14,0.63,0 to half_thd,1.96,2.84,1.87,half_thd to thd,4.98,1,2,3,a. Optimization,not BS,not BS,1,not BS,SMG789,31,f. New Infra,3,SMG789,196331,12,2,BAD NON POTENTIAL
202624,qqwxc6r,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-94.669,15594.96,16,12,9610355,13078942,1829,309.74,0.895055,23534.92,412.1,16947.52,10510.92,3000,8000,3121.41,1,0,1,1,0,0,1,,,,202624_307,1,-7.0893234,110.4257582,SMG109,-7.08753,110.42344,50,SMG141,-7.07543,110.42019,15,SMG139,-7.10373,110.41684,30,263.74,179.85,1240.77,213.81,1700.02,190.18,LTE900,LTE1800,LTE1800,12.75,240,195861,21,3,61.78,320,196954,11,1,53.28,2.23,195441,11,1,0,0,0,0,70,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.12,2.47,more than thd,3.91,4.08,1.74,half_thd to thd,1.86,5.6,5.85,0 to half_thd,3.91,1,2,3,not BS,not BS,not BS,2,not BS,SMG109,22,not BS,1,SMG109,195118,12,1,RED OPTIM
202624,qqwxx3m,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-104.793,26010.93,16,4,1035032,5630552,1488,290.98,0.895055,20187.34,4086.99,1314.88,8550.18,3000,8000,8670.94,1,0,1,1,1,0,1,,,,202624_307,1,-7.0893251,110.4271436,SMG141,-7.0894,110.42408,60,SMG012,-7.08881,110.43682,30,SMG152,-7.09896,110.42202,40,1162.2,56.63,1784.88,278.4,1965.87,321.94,LTE2100,LTE900,LTE900,66.93,0,195090,11,1,5.09,240,195784,12,1,83.87,77.32,196132,32,3,0,0,0,0,70,40,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.24,5.5,half_thd to thd,2.72,1.39,2.3,more than thd,4.53,1.26,1.42,more than thd,5.92,1,2,3,not BS,f. New Infra,f. New Infra,2,a. Optimization,SMG141,21,f. New Infra,3,SMG141,195935,11,2,RED ENGINEERING
202624,qqwx6k9,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-99.69,20790.84,16,16,24815944,12210643,4091,3674.66,0.895055,7722.39,3085.86,19662.99,5042.43,3000,8000,14419.72,1,0,1,0,0,0,1,,,,,1,-7.0893268,110.428529,SMG244,-7.0992,110.42673,70,SMG419,-7.09734,110.42392,40,SMG142,-7.07574,110.44362,50,1433.84,350.84,302.49,30.56,1814.61,34.41,LTE900,LTE1800,LTE900,53.68,0,195890,32,1,22.07,180,196742,21,2,63.36,66.45,195651,22,2,0,0,0,0,40,30,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.68,4.64,0 to half_thd,2.2,1.82,2.85,half_thd to thd,2.04,2.79,4.64,half_thd to thd,2.89,1,2,3,d. Add Sector,f. New Infra,not BS,1,not BS,SMG244,21,not BS,3,SMG244,196235,11,1,NOT RED COV
202624,qqwxub2,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-83.043,13989.31,16,15,7508752,2203037,451,289.43,0.895055,4993.42,6014.72,13738.25,11251.4,3000,8000,1306.39,1,1,0,0,0,0,1,,,,,1,-7.0893285,110.4299144,SMG425,-7.08029,110.43701,30,SMG180,-7.08765,110.43142,15,SMG040,-7.10554,110.41399,40,1221.64,44.11,506.47,339.22,623.34,18.23,LTE2100,LTE1800,LTE1800,45.16,170,196399,22,1,32.5,90,195563,21,2,79.62,4.08,196268,31,1,0,0,0,0,50,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.41,2.93,0 to half_thd,2.76,1.69,1.28,more than thd,2.62,5.97,3.31,0 to half_thd,5.95,1,2,3,d. Add Sector,a. Optimization,f. New Infra,2,not BS,SMG425,31,a. Optimization,2,SMG425,195553,12,1,NOT RED COV
202624,qqwxb7w,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-113.066,34705.29,16,9,11955267,14089812,4387,1693.15,0.895055,24788.97,2613.94,4761.56,3821.51,3000,8000,11084.67,1,1,0,1,0,0,1,,,,,0,-7.0893302,110.4312999,SMG302,-7.09437,110.42612,60,SMG152,-7.08832,110.44004,40,SMG109,-7.07985,110.44186,30,1429.53,176.56,1278.68,32.49,2465.33,83.74,LTE900,LTE900,LTE1800,1.06,240,195412,12,2,64.81,240,195121,11,1,53.21,82.63,196585,11,3,0,0,0,0,50,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.52,4.01,more than thd,1.95,2.51,0.91,0 to half_thd,4.8,3.18,3.87,half_thd to thd,4.42,1,2,3,a. Optimization,not BS,f. New Infra,1,not BS,SMG302,31,f. New Infra,2,SMG302,195628,32,3,BAD NON POTENTIAL
202624,qqwx950,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-86.925,27024.9,16,13,24520775,14885577,315,77.38,0.895055,8426.95,180.82,4225.3,8320.57,3000,8000,5289.69,1,0,0,0,1,1,1,,,,202624_307,1,-7.0879133,110.4049786,SMG536,-7.07918,110.39779,30,SMG302,-7.08055,110.39712,50,SMG109,-7.06862,110.39169,50,1345.18,317.44,450.83,126.44,1917.93,135.13,LTE1800,LTE900,LTE900,41.16,0,195603,11,2,24.24,40,195151,21,1,80.03,15.32,195153,31,1,0,0,0,0,50,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.16,3.96,more than thd,5.5,1.79,0.7,0 to half_thd,5.88,3.05,3.37,more than thd,3.93,1,2,3,d. Add Sector,a. Optimization,not BS,1,f. New Infra,SMG536,22,not BS,3,SMG536,196720,22,1,RED OPTIM
202624,qqwx102,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.411,1095.6,16,10,1547095,4427373,1449,884.69,0.895055,11021.52,3958.38,16748.09,6774.45,3000,8000,2309.4,1,0,0,1,1,0,0,,,,,0,-7.0879151,110.406364,SMG086,-7.09175,110.40431,50,UNR716,-7.08824,110.4112,70,SMG139,-7.10427,110.40813,50,399.59,347.63,1805.34,247.34,1238.8,337.09,LTE2100,LTE900,LTE1800,27.6,170,196848,32,1,45.69,90,195246,22,1,85.47,15.88,195433,12,1,0,0,0,0,30,70,30,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.94,2.67,more than thd,2.17,3.98,1.99,more than thd,5.61,1.34,2.39,half_thd to thd,3.98,1,2,3,d. Add Sector,not BS,f. New Infra,1,not BS,SMG086,31,not BS,3,SMG086,196600,22,1,BAD NON POTENTIAL
202624,qqwxe4k,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-84.477,19781.39,16,8,23219796,3995919,877,638.98,0.895055,1279.81,7133.52,5400.94,4474.31,3000,8000,5101.1,1,1,1,1,1,0,0,,,,202624_307,1,-7.0879169,110.4077494,SMG622,-7.09026,110.40746,30,SMG748,-7.08465,110.39387,40,SMG425,-7.0969,110.3935,50,971.68,278.65,1479.22,115.51,577.57,262.37,LTE2100,LTE900,LTE900,40.31,170,196517,22,3,78.18,0,196055,12,1,28.69,46.1,195277,31,3,0,0,0,0,30,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,5.38,1.28,0 to half_thd,2.62,3.28,5.52,more than thd,2.4,2.84,2.84,half_thd to thd,4.36,1,2,3,f. New Infra,not BS,not BS,1,a. Optimization,SMG622,22,not BS,2,SMG622,195363,22,3,RED OPTIM
202624,qqwxjcu,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-90.284,24172.0,16,5,21772184,2915824,2385,290.88,0.895055,15048.49,136.87,5077.71,9662.59,3000,8000,4616.62,1,1,1,1,1,1,1,,,,,0,-7.0879186,110.4091349,SMG048,-7.08078,110.41208,30,SMG152,-7.08259,110.40221,50,SMG296,-7.09154,110.38994,40,1203.41,243.79,1604.87,296.75,517.8,142.97,LTE900,LTE900,LTE1800,50.97,240,196247,21,2,61.91,320,195130,21,2,58.01,77.67,195534,32,3,0,0,0,0,50,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.59,1.52,0 to half_thd,5.12,5.01,3.64,more than thd,2.94,1.7,0.25,half_thd to thd,5.99,1,2,3,d. Add Sector,a. Optimization,f. New Infra,2,not BS,SMG048,11,not BS,3,SMG048,196171,12,2,BAD NON POTENTIAL
202624,qqwxr7j,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-85.085,23581.02,16,8,7543641,12495770,4205,1430.36,0.895055,21792.23,6312.88,17741.4,4465.22,3000,8000,8804.28,1,1,0,1,0,0,1,,,,,0,-7.0879204,110.4105203,SMG152,-7.09597,110.40308,30,SMG180,-7.09516,110.41977,70,SMG505,-7.0774,110.39784,15,1067.61,312.3,870.58,137.4,678.6,107.41,LTE900,LTE900,LTE900,89.32,120,195838,31,2,13.75,90,196595,11,2,30.6,88.81,195641,32,1,0,0,0,0,30,70,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.05,4.66,more than thd,4.94,3.45,4.61,0 to half_thd,2.08,3.17,2.63,half_thd to thd,5.84,1,2,3,not BS,f. New Infra,not BS,3,f. New Infra,SMG152,32,a. Optimization,1,SMG152,196826,21,3,BAD NON POTENTIAL
202624,qqwx6pn,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-107.533,30719.08,16,10,12104459,12594851,2606,529.39,0.895055,4751.23,14221.78,18367.38,4845.47,3000,8000,3464.85,1,0,0,0,0,0,1,,,,,1,-7.0879221,110.4119057,SMG664,-7.09662,110.40282,70,SMG523,-7.07447,110.41058,15,SMG152,-7.08711,110.41287,50,735.45,315.56,1467.53,92.08,767.58,192.5,LTE900,LTE900,LTE900,59.17,0,195098,32,1,38.09,280,195253,31,2,43.22,14.63,196423,32,3,0,0,0,0,30,50,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.31,4.01,half_thd to thd,4.3,4.5,2.57,0 to half_thd,3.8,4.09,1.77,0 to half_thd,3.74,1,2,3,a. Optimization,a. Optimization,not BS,2,not BS,SMG664,22,a. Optimization,1,SMG664,195080,31,2,NOT RED COV
202624,qqwxxqg,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-114.91,23572.83,16,16,5912019,14675643,954,732.85,0.895055,1034.14,4365.6,16039.86,3757.98,3000,8000,11091.18,1,0,0,0,0,0,1,,,,,1,-7.0879239,110.4132911,UNR728,-7.08233,110.40479,40,SMG142,-7.08122,110.42543,50,SMG086,-7.08215,110.41156,70,1469.34,96.59,749.01,263.9,600.16,134.14,LTE1800,LTE900,LTE900,36.67,180,195556,22,3,76.71,280,196328,12,1,12.79,65.65,196930,12,1,0,0,0,0,70,70,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,1.91,2.34,half_thd to thd,4.25,5.31,5.29,more than thd,5.88,1.65,5.53,0 to half_thd,5.49,1,2,3,not BS,f. New Infra,not BS,2,not BS,UNR728,21,f. New Infra,3,UNR728,196778,32,3,NOT RED COV
202624,qqwxskk,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-97.87,24150.81,16,10,16687459,14596373,830,370.41,0.895055,4176.83,11273.94,6439.85,3976.09,3000,8000,4208.45,1,0,1,1,0,0,1,,,,,0,-7.0879256,110.4146765,SMG419,-7.08465,110.4175,50,UNR716,-7.09847,110.42447,70,SMG622,-7.07224,110.41919,50,165.72,31.69,1888.43,179.44,1511.14,113.78,LTE1800,LTE900,LTE900,36.91,0,196141,31,1,74.51,180,196822,31,3,19.41,60.76,196946,21,2,0,0,0,0,30,40,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,2.66,4.63,more than thd,3.63,4.29,4.32,0 to half_thd,1.94,4.29,0.11,half_thd to thd,5.23,1,2,3,d. Add Sector,not BS,f. New Infra,3,f. New Infra,SMG419,11,f. New Infra,2,SMG419,195287,32,3,BAD NON POTENTIAL
202624,qqwxr3m,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-111.015,29856.36,16,10,195546,8908037,1816,845.6,0.895055,18418.54,8302.86,8678.9,7024.77,3000,8000,13869.34,1,0,0,0,0,1,1,,,,,1,-7.0879274,110.4160619,SMG244,-7.08278,110.40699,60,SMG554,-7.08393,110.42123,50,SMG109,-7.103,110.43173,50,767.47,352.62,1301.84,329.73,1508.4,274.45,LTE1800,LTE1800,LTE1800,87.37,180,196648,12,1,37.73,180,196726,32,3,77.6,64.36,196915,31,3,0,0,0,0,40,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.12,1.81,half_thd to thd,5.65,1.66,4.29,0 to half_thd,3.77,4.47,2.0,0 to half_thd,4.92,1,2,3,not BS,not BS,f. New Infra,3,not BS,SMG244,31,a. Optimization,2,SMG244,196655,11,3,NOT RED COV
202624,qqwx3d1,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-108.403,26306.44,16,14,21763725,9426557,1368,1213.18,0.895055,9752.72,7668.73,15944.8,8355.97,3000,8000,10409.39,1,0,1,1,1,1,0,,,,202624_307,1,-7.0879291,110.4174474,SMG425,-7.08412,110.41335,15,SMG142,-7.08032,110.40342,40,SMG048,-7.07537,110.40155,30,1321.85,223.4,1557.14,281.13,2229.68,313.24,LTE900,LTE1800,LTE900,70.08,80,195602,22,1,88.53,40,195382,12,3,46.73,34.57,195877,21,3,0,0,0,0,50,40,40,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,3.92,1.6,half_thd to thd,3.6,5.69,0.34,half_thd to thd,4.19,4.87,3.79,more than thd,2.86,1,2,3,d. Add Sector,f. New Infra,f. New Infra,3,f. New Infra,SMG425,12,not BS,1,SMG425,196610,31,1,RED ENGINEERING
202624,qqwxej2,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-85.848,23284.04,16,15,3854201,6483923,2762,1073.42,0.895055,6451.93,10862.39,533.13,6206.28,3000,8000,11568.89,1,1,1,0,1,0,1,,,,,1,-7.0879309,110.4188328,SMG296,-7.09564,110.41575,60,UNR716,-7.09572,110.4231,15,SMG012,-7.07119,110.40859,15,203.83,60.26,1805.62,344.26,1262.75,193.67,LTE900,LTE900,LTE900,60.66,80,196771,32,2,75.37,140,196101,32,3,69.99,58.54,196924,11,3,0,0,0,0,40,30,70,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.58,0.32,0 to half_thd,1.74,4.97,3.39,more than thd,5.2,5.55,2.51,half_thd to thd,4.34,1,2,3,not BS,a. Optimization,not BS,2,not BS,SMG296,11,not BS,1,SMG296,196313,32,3,NOT RED COV
202624,qqwx2r1,BANYUMANIK,KOTA SEMARANG,JATENG-DIY,A,NO,Inner,-103.196,17698.73,16,11,9947834,10647521,2424,1768.34,0.895055,3644.68,10162.56,18286.81,9541.85,3000,8000,10953.4,1,1,0,0,0,0,0,,,,202624_307,1,-7.0879326,110.4202182,SMG523,-7.08263,110.41897,60,SMG086,-7.09108,110.42504,70,SMG505,-7.08897,110.42156,50,334.11,193.37,964.69,340.91,2094.97,109.69,LTE2100,LTE1800,LTE900,37.73,280,196743,31,1,15.32,140,196263,21,1,11.2,60.72,196161,11,3,0,0,0,0,70,30,50,0,0,0,1,1,1,1,1,1,1,1,1,SU,1274.97,1311.49,1031.44,1311.49,4.36,1.58,0 to half_thd,4.77,3.44,2.05,0 to half_thd,4.52,2.17,1.78,0 to half_thd,5.55,1,2,3,d. Add Sector,a. Optimization,f. New Infra,2,not BS,SMG523,32,a. Optimization,3,SMG523,196196,12,3,RED OPTIM
